code,fiscal_year,revenue,cogs,assets
081150,2025,209235195605.0,194629373110.0,235117561913.0
081180,2025,59205964528.0,43110764856.0,83996670583.0
081580,2015,166318815975.0,138211122200.0,126445657591.0
081580,2016,172747326610.0,149722128535.0,142154218136.0
081580,2017,183524221738.0,159725698523.0,139837974106.0
081580,2018,158592173590.0,137109199335.0,137749456734.0
081580,2019,118739389893.0,111042415087.0,126891468193.0
081580,2020,113756895689.0,107031002618.0,121713811910.0
081580,2021,143583265928.0,128919885452.0,152791882225.0
081580,2022,165924786547.0,147633277019.0,160266953796.0
081580,2023,149212401734.0,140353604248.0,149699916814.0
081580,2024,146900969431.0,139617274702.0,155420509608.0
081580,2025,182738934318.0,164647779322.0,159370980039.0
081660,2015,815749831510.0,446871591571.0,978931670956.0
081660,2016,967128444713.0,548157130583.0,3384914898720.0
081660,2017,2530323756958.0,1289793351153.0,3078924218139.0
081660,2018,2954642540440.0,1487105988703.0,3304339508070.0
081660,2019,3450421529936.0,1720714487680.0,3770249128461.0
081660,2020,3128805852797.0,1584164454400.0,3758441248800.0
081660,2021,3793958639955.0,1913708628704.0,4288856815414.0
081660,2022,4221750126628.0,2192444715835.0,4821801377788.0
081660,2023,4006627455519.0,2036405094514.0,4980149550868.0
081660,2024,4268743012835.0,2030912571263.0,5536390124625.0
081660,2025,4468646269416.0,2086940448457.0,5519193378050.0
081970,2015,22910857139.0,13101387921.0,38258575668.0
081970,2016,24953286175.0,15197997492.0,38758610377.0
081970,2017,21588094077.0,11878959647.0,40380237972.0
081970,2023,20299291516.0,9676641053.0,25409881496.0
081970,2024,22184569553.0,12293217809.0,28420899584.0
081970,2025,24005508291.0,13974241725.0,34718389461.0
082210,2015,135475041136.0,109301759985.0,238811091613.0
082210,2016,138077753778.0,94459812782.0,224994711663.0
082210,2017,154613398059.0,104518903089.0,220991269016.0
082210,2018,143579294220.0,102462160901.0,232611843054.0
082210,2019,238899887915.0,186071223303.0,280165577259.0
082210,2020,206725274140.0,164471571221.0,282019812634.0
082210,2021,200898005930.0,164985066760.0,334452183483.0
082210,2022,199490325328.0,194346420496.0,272057283743.0
082210,2023,232096085057.0,183471767606.0,252419703929.0
082210,2024,217958467760.0,196482129060.0,224929645813.0
082210,2025,195737407796.0,170985779890.0,228725017749.0
082270,2015,75073727405.0,56878923188.0,180232734793.0
082270,2016,109127634139.0,92936634220.0,189682338469.0
082270,2017,47875295766.0,31627402265.0,159825712847.0
082270,2018,47239502797.0,29807121588.0,172592061422.0
082270,2019,42663507857.0,28015167048.0,163178085209.0
082270,2020,65663215045.0,40115305842.0,158799566102.0
082270,2021,60370607820.0,41489783376.0,172338330059.0
082270,2022,75804115614.0,53942891972.0,151142710555.0
082270,2023,72208573285.0,46160224865.0,135153431377.0
082270,2024,62691712030.0,42976563147.0,150746205875.0
082270,2025,81530820294.0,46605066733.0,158874710036.0
082390,2015,1603991091.0,4932981364.0,14793713399.0
082660,2015,263647344426.0,245735413461.0,193477266096.0
082660,2016,207265944519.0,192996370155.0,197249707932.0
082660,2017,184419002574.0,184629593638.0,181360692009.0
082660,2018,87007412683.0,92228893316.0,79381517268.0
082660,2019,18356748501.0,17116580963.0,51820707158.0
082660,2020,21015637045.0,18178564799.0,69815752306.0
082660,2021,12544990249.0,11255316396.0,52146831105.0
082660,2022,8998368517.0,11225910362.0,48159726919.0
082660,2023,9608034644.0,9992221703.0,52108687564.0
082740,2015,693645086189.0,694797317070.0,1406041510684.0
082740,2016,802916582708.0,761285101081.0,1356449525065.0
082740,2017,768870296519.0,713894999529.0,1231347086984.0
082740,2018,511302114055.0,509442436452.0,743406486181.0
082740,2019,674278133124.0,663569005391.0,830139139349.0
082740,2020,829994723288.0,776694904387.0,723300346064.0
082740,2021,598999092899.0,609139323535.0,795624726289.0
082740,2022,764242847008.0,761981340050.0,956230294638.0
082740,2023,854384414147.0,810920171022.0,1136858165266.0
082740,2024,1202204707511.0,1085864356443.0,1413101954226.0
082740,2025,1371057336146.0,1185592083481.0,1695690258649.0
082800,2015,89738593753.0,89418808846.0,48707195915.0
082800,2016,68210590542.0,62784233915.0,41960205335.0
082800,2017,61021493389.0,60318264819.0,36404550354.0
082800,2019,44952919309.0,41653807350.0,164654059504.0
082800,2020,43591507391.0,36461099261.0,248159450765.0
082800,2021,57729536054.0,38065761625.0,194470695423.0
082800,2022,59067279099.0,38690285085.0,187074389220.0
082800,2023,71317790873.0,39997091681.0,173646737107.0
082800,2024,87601347762.0,42194129894.0,184449007617.0
082800,2025,59343216714.0,35159120314.0,165480875379.0
082850,2015,1869414244753.0,1751136232240.0,910183199464.0
082850,2016,1533518881029.0,1459041714817.0,817876645126.0
082850,2017,1474632347023.0,1405695588746.0,613368694684.0
082850,2018,1279626988923.0,1227500963427.0,605176593813.0
082850,2019,1672648382526.0,1583333882324.0,609992443850.0
082850,2020,1623382776724.0,1522586661745.0,646101764128.0
082850,2021,1543311500722.0,1426831205681.0,664330918883.0
082850,2022,1355056482797.0,1240483329301.0,558937282761.0
082850,2023,1263943782342.0,1147595941503.0,585540402026.0
082850,2024,1237198398100.0,1118394752150.0,609817174785.0
082850,2025,1043962208896.0,948808461378.0,761918002581.0
082920,2015,82163325743.0,59629055568.0,97993819940.0
082920,2016,91020079291.0,62660501135.0,113890699792.0
082920,2017,25219178682.0,20311141715.0,132776270041.0
082920,2018,112596989766.0,84240586363.0,145252936773.0
082920,2019,133438198953.0,97546343146.0,163957501704.0
082920,2020,113179916874.0,81970805800.0,188283778513.0
082920,2021,113249924593.0,80030490228.0,206247203936.0
082920,2022,140980940372.0,99387105587.0,237181520633.0
082920,2023,176220480964.0,124216885285.0,256291153047.0
082920,2024,210779361832.0,140292209099.0,317852058044.0
082920,2025,243082541135.0,151849943173.0,370836626050.0
083310,2015,123883585043.0,88999830933.0,92515184417.0
083310,2016,124058523770.0,85789370323.0,116456264878.0
083310,2017,200745089917.0,138481976552.0,153092789874.0
083310,2018,169314396804.0,109835450737.0,175452869284.0
083310,2019,150245826353.0,106711802338.0,210032401668.0
083310,2020,171239283650.0,117704089479.0,227580620186.0
083310,2021,259596872143.0,162943345577.0,263803271791.0
083310,2022,374197462933.0,246508358027.0,323673815741.0
083310,2023,473028421100.0,312836345079.0,368059811995.0
083310,2024,265969118498.0,182056428123.0,339171512132.0
083310,2025,244892905459.0,171068579932.0,322445796096.0
083420,2015,219885612174.0,208686659323.0,218566708029.0
083420,2016,243610799826.0,230363624779.0,206368678238.0
083420,2017,253655650934.0,240391215545.0,195270243385.0
083420,2018,254122104712.0,242703694765.0,189074021670.0
083420,2019,231874452551.0,216244885689.0,186816236262.0
083420,2020,242398001117.0,219195155135.0,176839792647.0
083420,2021,286224270189.0,254329237501.0,211689251240.0
083420,2022,324927356354.0,293989606994.0,196645335068.0
083420,2023,282345762196.0,264492112113.0,201377924078.0
083420,2024,330339365530.0,302735131882.0,204790661517.0
083420,2025,304057102221.0,279527812046.0,205355110485.0
083450,2015,84422578884.0,53943631612.0,69691968089.0
083450,2016,90819411808.0,57475832860.0,89405840515.0
083450,2017,162835483794.0,106768666678.0,102400669254.0
083450,2018,129850197268.0,86354595042.0,105027407551.0
083450,2019,168231753765.0,101887447211.0,136751561638.0
083450,2020,166880498008.0,105676302770.0,141835535919.0
083450,2021,304487495915.0,190623649473.0,206243424515.0
083450,2022,312847806399.0,192958994129.0,251831461020.0
083450,2023,279215395450.0,185308615619.0,279780462641.0
083450,2024,346227651802.0,217193483571.0,334828453070.0
083450,2025,347158632861.0,206362766969.0,386310986387.0
083470,2015,113765618905.0,91656147775.0,92933155377.0
083470,2016,124449340726.0,108519751006.0,103485070969.0
083470,2017,96801648590.0,85649670239.0,69805062165.0
083470,2018,18464633885.0,17274225410.0,32297395108.0
083470,2019,7377847723.0,6896126531.0,9942298354.0
083470,2020,10176204938.0,7627629461.0,17736893744.0
083470,2021,24904595015.0,22095336004.0,17481556272.0
083470,2022,34472979660.0,29514044103.0,19598113800.0
083470,2023,26311911772.0,22561692712.0,21673889457.0
083470,2024,29699055105.0,25177457342.0,23551729353.0
083470,2025,18380261067.0,15400161138.0,13398607856.0
083500,2016,64579752489.0,51721151753.0,52300930784.0
083500,2017,69420189190.0,66948946090.0,58060531253.0
083500,2018,46350227854.0,39778613537.0,68708846430.0
083500,2019,34096407724.0,27320010017.0,78080139427.0
083500,2020,91909698686.0,71252038973.0,112602336531.0
083500,2021,66085795000.0,54739965910.0,99793225276.0
083500,2022,67642003556.0,55934231644.0,92366386030.0
083500,2023,38883827391.0,31322272850.0,108597629047.0
083500,2024,88482201894.0,73558445758.0,128914258277.0
083500,2025,73657803682.0,56161791556.0,121876000647.0
083550,2015,116159771209.0,95110400910.0,103097340177.0
083550,2016,109621890574.0,91043755570.0,97539750266.0
083550,2017,110908794776.0,90891758716.0,101216849428.0
083550,2018,118311427219.0,97340588053.0,116122560114.0
083550,2019,127562229644.0,103543692771.0,132219693356.0
083550,2020,187911322690.0,126783799418.0,171848141945.0
083550,2021,143246155935.0,113214876540.0,179952375650.0
083550,2022,151648508473.0,120295844303.0,184766399854.0
083550,2023,127779372841.0,112504834649.0,174797403487.0
083550,2024,131141520286.0,111270943161.0,178419775146.0
083550,2025,135414355363.0,111145000583.0,179883797882.0
083640,2015,36066306545.0,26756302434.0,55566150568.0
083640,2016,36120174519.0,27849655078.0,51634980957.0
083640,2017,44012144462.0,34529178683.0,70188568155.0
083640,2018,41035477965.0,33549291816.0,97506793670.0
083640,2019,30761374566.0,25191440418.0,88322803605.0
083640,2020,50521117700.0,40555886120.0,109470057836.0
083640,2021,56485578759.0,48812040979.0,112637546718.0
083640,2022,55309108266.0,47151597003.0,128279553935.0
083640,2023,63428790860.0,53761711226.0,92368055212.0
083640,2024,49117720655.0,40938842757.0,82656432648.0
083640,2025,50820522158.0,42168596942.0,81760090709.0
083650,2015,356421040708.0,366216292350.0,455429507194.0
083650,2016,313183103649.0,266427534186.0,446434441102.0
083650,2017,325171694193.0,283237005094.0,423367351204.0
083650,2018,211817909615.0,207334181009.0,365363944989.0
083650,2019,222852343658.0,214342984793.0,370163701176.0
083650,2020,243441146415.0,209367571487.0,394304279849.0
083650,2021,234883716342.0,241249518763.0,390239232336.0
083650,2022,330197109400.0,295265471475.0,449374334319.0
083650,2023,367399208640.0,323957622027.0,425449541558.0
083650,2024,404741038609.0,345623021093.0,524776405785.0
083650,2025,774116878915.0,653748884354.0,830757375864.0
083660,2015,19997860160.0,15435973348.0,44671814962.0
083660,2016,34487397658.0,21049002338.0,41891074442.0
083660,2017,31466024287.0,22393049014.0,30762561238.0
083660,2018,63526514658.0,34727329106.0,37467063333.0
083660,2019,64289801297.0,36735890721.0,33205505406.0
083660,2020,58308778550.0,30757128697.0,34886776493.0
083660,2021,60297016695.0,30228633231.0,46177689659.0
083660,2022,61199059267.0,30535412288.0,34624036306.0
083660,2023,44586544406.0,27430849133.0,42295080942.0
083660,2024,36380940773.0,24174229690.0,33217347188.0
083660,2025,27930330148.0,17729615657.0,30205395740.0
083790,2015,9765711626.0,13615092240.0,127284549684.0
083790,2016,14524948953.0,4856542886.0,128666439474.0
083790,2017,12175117573.0,3333318558.0,119465137585.0
083790,2018,13887490840.0,2902000976.0,256919699177.0
083790,2019,14006559473.0,9200412094.0,379189387374.0
083790,2020,30223479985.0,17312240725.0,316960077321.0
083790,2021,42376294297.0,20668989198.0,332926809975.0
083790,2022,38642040604.0,27468490856.0,322613063638.0
083790,2023,4878663471.0,3421657232.0,243115541578.0
083790,2024,7253270324.0,7772320983.0,260465309673.0
083790,2025,27391445369.0,29332779354.0,224109074621.0
083930,2015,137697413907.0,114179389707.0,144384110745.0
083930,2016,199678325103.0,171852172831.0,173786346396.0
083930,2017,186078756671.0,163527305369.0,186316024594.0
083930,2018,243484967232.0,206220367234.0,212793719592.0
083930,2019,226084847107.0,176712317277.0,198606305595.0
083930,2020,200347982519.0,153840539588.0,210178004600.0
083930,2021,179808229406.0,147364976552.0,263748815505.0
083930,2022,217264065504.0,169231454649.0,278436194456.0
083930,2023,186852149260.0,156434762597.0,344930662029.0
083930,2024,305514630290.0,248993331904.0,390687924266.0
083930,2025,392896306694.0,327563518362.0,323523807327.0
084010,2015,889656319821.0,773779892056.0,635458248703.0
084010,2016,897912292889.0,788520415079.0,669562189666.0
084010,2017,1228533936027.0,1122330566380.0,753638611690.0
084010,2018,1135523821977.0,1074517002530.0,657105859875.0
084010,2019,1021712425889.0,937185816034.0,635231706471.0
084010,2020,1096134815196.0,960572319350.0,944860967703.0
084010,2021,2030305293579.0,1757139580214.0,1232437581471.0
084010,2022,2141616301745.0,1847583831305.0,1220496809666.0
084010,2023,1447832026434.0,1270825748258.0,1115779074661.0
084010,2024,1224534509948.0,1147873389020.0,1149797079037.0
084010,2025,1247058624052.0,1176815857816.0,1249954072860.0
084110,2015,245020683925.0,109857050001.0,314131464849.0
084110,2016,163712232478.0,134815804155.0,557060992756.0
084110,2017,325350641892.0,264686090745.0,602890426985.0
084110,2018,378687481597.0,310723183541.0,672876686819.0
084110,2019,449422998381.0,376510602329.0,742152517077.0
084110,2020,523047736598.0,433798963330.0,949022681932.0
084110,2021,579936549949.0,506594275348.0,1283747711421.0
084110,2022,664364718200.0,577889189084.0,1243109219801.0
084110,2023,758379660587.0,644429667751.0,1317964399910.0
084110,2024,813460515145.0,716469687807.0,1405949040243.0
084180,2015,34200137250.0,26499611375.0,41946481468.0
084180,2016,28127090206.0,21839235559.0,40195394106.0
084180,2017,26355801126.0,21326846282.0,65868837108.0
084180,2018,23538547834.0,19235262714.0,54015944797.0
084180,2019,22705956421.0,19032768354.0,47293761688.0
084180,2020,20651323502.0,16789265976.0,52378668049.0
084180,2021,35944237762.0,28485985188.0,93273933590.0
084180,2022,52344332244.0,45438691075.0,98781403043.0
084180,2023,41276921129.0,35050031274.0,149335353152.0
084180,2024,68604904843.0,44522464344.0,250764027496.0
084180,2025,92774434022.0,30109399662.0,174035255390.0
084370,2015,94672562665.0,50265449477.0,201592334437.0
084370,2016,141054668743.0,74579124344.0,239672180931.0
084370,2017,130154064755.0,66464137493.0,265845995238.0
084370,2018,220177523746.0,115337733540.0,273456215111.0
084370,2019,205466890210.0,106337996272.0,278351029018.0
084370,2020,202591825421.0,104726317229.0,293959661022.0
084370,2021,324575857261.0,170061327901.0,382891842028.0
084370,2022,310632917779.0,158927042938.0,434013808798.0
084370,2023,276533350776.0,150882618208.0,436989837327.0
084370,2024,338067812312.0,172365011847.0,539499743575.0
084370,2025,350324287104.0,179375081597.0,580613743719.0
084440,2022,31461108081.0,17092186237.0,18827517484.0
084440,2023,31831832251.0,18658176361.0,22829613504.0
084440,2024,33282483966.0,20920268859.0,23149050125.0
084440,2025,33683623845.0,16446894826.0,22673264529.0
084650,2015,23589634053.0,12265466378.0,31687233709.0
084650,2016,24057329879.0,13303805232.0,43212022640.0
084650,2017,24806149697.0,15343792481.0,39868777729.0
084650,2018,27538726681.0,18101929482.0,47094425547.0
084650,2019,33175358671.0,19786772519.0,49477979240.0
084650,2020,119478053821.0,47728059670.0,109363615822.0
084650,2021,202407363611.0,76996453199.0,204286591536.0
084650,2022,144772745632.0,48006004775.0,250652717024.0
084650,2023,73126594647.0,40732705081.0,313457035503.0
084650,2024,85898310580.0,54490683325.0,295662131511.0
084650,2025,88161338250.0,57517964855.0,230149433349.0
084670,2015,135760743799.0,110525889669.0,240378400336.0
084670,2016,155526430437.0,124383294215.0,237926436649.0
084670,2017,141870839210.0,120250722178.0,211678291549.0
084670,2018,132272992710.0,117884780963.0,195948850657.0
084670,2019,140473417090.0,120519769097.0,186827240388.0
084670,2020,83541287254.0,95597957065.0,167885900251.0
084670,2021,81175925442.0,93568795062.0,168829554468.0
084670,2022,104429014786.0,105397648459.0,165498374153.0
