출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총
2024-04-15,032500,케이엠더블유,A,B,관찰만,-3.1,14160.0,-12.5,일240,7.1,목표,9,4.8,676158593340
2024-04-15,112040,위메이드,A,A,관찰만,-3.1,48400.0,-12.8,주60주,-5.3,손절,3,-17.4,2040658155200
2024-04-03,360070,탑머티리얼,A,B,관찰만,-1.8,61800.0,-12.2,주60주,-7.0,손절,3,-16.3,552948644100
2024-04-03,007390,네이처셀,A,A,관찰만,-1.8,8250.0,-12.7,일240,7.3,목표,2,36.6,607568267320
2024-04-03,001570,금양,B,C,관찰만,-1.8,114400.0,-3.2,월10,-8.7,손절,6,-28.3,6710584277200
2024-04-03,237690,에스티팜,A,C,관찰만,-1.8,78700.0,-12.7,주60주,7.2,목표,7,22.4,1670219220000
2024-04-03,019170,신풍제약,A,B,관찰만,-1.8,14250.0,-12.6,월10,-6.2,손절,3,-10.9,821797194900
2024-04-03,000100,유한양행,B,C,관찰만,-1.8,72500.0,-8.5,월10,8.3,만기,40,8.3,6152035208800
2024-04-01,008930,한미사이언스,A,A,관찰만,-0.3,37250.0,-16.0,일240,-4.7,트레일,6,-15.3,2679350802000
2024-03-29,008730,율촌화학,A,B,관찰만,-0.4,35350.0,-12.3,주60주,-6.1,손절,6,-4.1,876680000000
2024-03-28,009540,HD한국조선해양,B,C,관찰만,-0.4,120200.0,-3.8,월10,7.3,목표,18,11.7,7919511680400
2024-03-28,235980,메드팩토,A,A,관찰만,-0.4,13130.0,-18.3,월10,-7.7,손절,3,-28.9,490949760900
2024-03-27,235980,메드팩토,A,A,관찰만,-0.1,13800.0,-18.5,일240,-5.7,손절,1,-33.6,490949760900
2024-03-19,001470,삼부토건,A,C,관찰만,-2.3,2325.0,-13.6,주60주,-5.6,손절,3,-31.3,493286098410
2024-03-15,006220,제주은행,A,B,관찰만,-1.9,12400.0,-14.2,일240,8.3,목표,2,4.7,388436877660
2024-03-15,101730,위메이드맥스,A,B,관찰만,-1.9,12780.0,-12.5,주60주,7.1,목표,1,-19.3,393550351440
2024-03-05,326030,SK바이오팜,B,C,관찰만,-1.2,91000.0,-6.1,월10,-7.8,트레일,28,-3.0,7588553925000
2024-02-28,087010,펩트론,A,B,관찰만,-1.0,23250.0,-21.3,일240,13.5,목표,5,21.3,498138499950
2024-02-21,006220,제주은행,A,B,관찰만,-1.0,13140.0,-13.8,주60주,-6.0,손절,2,13.5,411569594940
2024-02-08,136480,하림,A,A,주의,-1.9,3140.0,-16.0,일240,-5.1,손절,16,-4.9,378637587630
2024-02-07,136480,하림,A,A,주의,-2.3,3135.0,-18.8,일240,-4.1,만기,40,-4.1,378637587630
2024-02-06,328130,루닛,A,C,주의,-3.5,56000.0,-13.3,주60주,7.7,목표,6,1.4,1759449580100
2024-02-06,314930,바이오다인,A,A,주의,-3.5,43900.0,-12.1,주60주,6.9,목표,3,-13.4,303570324500
2024-02-06,099190,아이센스,A,B,주의,-3.5,21700.0,-13.9,주60주,-5.2,손절,1,-6.7,665942206600
2024-02-05,084370,유진테크,A,C,주의,-2.9,32600.0,-17.6,주60주,10.7,목표,6,42.6,967056972400
2024-02-02,289220,자이언트스텝,A,C,주의,-2.0,12920.0,-14.1,월10,-5.1,손절,2,-23.1,332711044800
2024-02-01,192650,드림텍,A,A,관찰만,-4.8,11080.0,-12.1,일240,6.9,목표,3,-5.4,801498925150
2024-02-01,900140,엘브이엠씨홀딩스,A,A,관찰만,-4.8,2420.0,-23.4,일240,-5.8,손절,1,30.4,407522476125
2024-01-31,297890,HB솔루션,A,C,주의,-6.5,4300.0,-17.9,주60주,-6.5,트레일,6,20.0,314391567400
2024-01-30,299900,위지윅스튜디오,A,C,주의,-6.4,3210.0,-18.2,월10,-5.1,손절,1,-22.6,648275270360
2024-01-30,307950,현대오토에버,A,A,주의,-6.4,148800.0,-16.5,일240,-4.3,트레일,31,-3.2,5800172193000
2024-01-30,297890,HB솔루션,A,B,주의,-6.4,4725.0,-32.8,월10,-5.3,손절,1,12.2,366293549730
2024-01-30,082740,한화엔진,A,C,주의,-6.4,8380.0,-12.3,주60주,7.0,목표,19,17.2,700415701260
2024-01-23,247540,에코프로비엠,A,B,주의,-7.2,239500.0,-14.0,주60주,-6.2,손절,2,15.7,28166787072000
2024-01-22,247540,에코프로비엠,A,C,주의,-7.7,248000.0,-14.2,주60주,-8.6,트레일,3,11.3,28166787072000
2024-01-15,310210,보로노이,A,B,주의,-5.4,44100.0,-15.4,주60주,-6.2,손절,4,-11.9,939535578000
2024-01-10,247540,에코프로비엠,B,C,관찰만,-4.8,293500.0,-7.0,월10,-9.2,트레일,8,-16.5,28166787072000
2024-01-09,034120,SBS,A,B,관찰만,-4.1,29250.0,-14.8,월10,-5.8,손절,1,-17.4,542623711500
2024-01-08,034120,SBS,A,B,관찰만,-3.8,31100.0,-12.3,일240,-5.3,손절,1,-22.3,542623711500
2024-01-04,009540,HD한국조선해양,B,C,관찰만,-3.1,112000.0,-5.5,월10,8.4,목표,22,-1.6,8556469724400
2024-01-03,001570,금양,B,C,관찰만,-2.3,104000.0,-4.8,월10,-8.6,손절,10,-3.5,6339064040400
2024-01-03,097230,HJ중공업,A,A,관찰만,-2.3,3915.0,-12.0,주60주,-5.8,손절,9,-10.5,370570550450
2023-12-28,003120,일성아이에스,A,A,관찰만,-0.4,23650.0,-13.2,월10,-5.6,손절,1,-2.1,314545000000
2023-12-26,259960,크래프톤,A,B,관찰만,-2.4,181200.0,-12.5,주60주,7.1,목표,2,20.0,10301264259000
2023-12-26,194480,데브시스터즈,A,C,관찰만,-2.4,46800.0,-13.5,월10,7.8,목표,2,-13.0,587321840000
2023-12-22,299900,위지윅스튜디오,A,B,관찰만,-2.5,3700.0,-12.1,일240,-6.0,손절,6,-21.5,497752252440
2023-12-15,299900,위지윅스튜디오,A,A,관찰만,-3.9,3585.0,-21.6,월10,13.7,목표,3,-16.9,497752252440
2023-12-07,009540,HD한국조선해양,B,C,주의,-6.6,109500.0,-3.9,월10,10.0,만기,40,10.0,7905357057200
2023-12-05,101490,에스앤에스텍,A,B,주의,-6.5,44150.0,-13.6,일240,7.9,목표,6,-5.0,1085443218200
2023-11-23,086520,에코프로,B,A,실행,-5.7,703000.0,-3.0,월10,-4.3,손절,7,-27.7,16509154160000
2023-11-21,003690,코리안리,A,B,실행,-5.9,7720.0,-15.0,주60주,-5.6,손절,16,-9.8,1249099468930
2023-11-17,086520,에코프로,B,B,실행,-7.4,679000.0,-8.2,월10,-5.6,손절,13,-12.4,16509154160000
2023-11-13,161890,한국콜마,A,B,실행,-9.9,47050.0,-15.5,월10,9.2,목표,18,15.8,1226431248000
2023-11-13,086520,에코프로,B,B,실행,-9.9,688000.0,-5.6,월10,-2.5,트레일,4,-5.7,16509154160000
2023-11-10,263750,펄어비스,A,C,실행,-9.7,43550.0,-16.1,주60주,-7.3,손절,1,-14.4,3164206858750
2023-11-09,247540,에코프로비엠,B,A,실행,-9.0,248500.0,-12.7,월10,-4.4,손절,1,22.3,19188623692800
2023-11-09,086520,에코프로,B,A,실행,-9.0,729000.0,-15.1,월10,-7.7,손절,6,-13.0,16509154160000
2023-11-08,383310,에코프로에이치엔,A,B,실행,-9.2,65900.0,-16.9,일240,-6.2,손절,2,2.1,881564083200
2023-11-08,042600,새로닉스,A,C,실행,-9.2,28000.0,-13.8,주60주,-5.8,손절,2,17.3,309346992600
2023-11-08,247540,에코프로비엠,B,C,실행,-9.2,255500.0,-14.5,월10,-7.1,손절,2,23.5,19188623692800
2023-11-08,281740,레이크머티리얼즈,A,B,실행,-9.2,11850.0,-16.3,일240,-5.0,손절,2,59.2,741440581440
2023-11-08,003670,포스코퓨처엠,A,B,실행,-9.2,300000.0,-14.2,주60주,-7.2,손절,2,10.2,18320051530000
2023-11-08,079810,APS이노베이션,A,A,실행,-9.2,19130.0,-12.6,일240,-5.3,손절,2,-25.2,364485500640
2023-11-08,005490,POSCO홀딩스,B,C,실행,-9.2,456500.0,-12.5,월10,2.8,만기,40,2.8,34801061145000
2023-11-08,005420,코스모화학,A,C,실행,-9.2,36500.0,-13.6,주60주,-5.3,손절,2,3.7,1094007125000
2023-11-01,270520,앱튼,A,C,실행,-13.7,7310.0,-15.4,주60주,9.1,목표,3,-10.4,329923797400
2023-11-01,114190,강원에너지,A,B,실행,-13.7,16860.0,-12.8,주60주,7.4,목표,2,6.2,475439291600
2023-10-31,307950,현대오토에버,A,A,실행,-14.6,130000.0,-15.5,주60주,9.2,목표,3,62.7,3565117660000
2023-10-30,270520,앱튼,A,A,실행,-13.4,8640.0,-13.1,월10,-6.0,손절,1,-19.8,429736186740
2023-10-27,086520,에코프로,B,B,실행,-13.7,635000.0,-8.0,월10,-6.8,손절,3,5.2,23991528868000
2023-10-27,403550,쏘카,A,C,실행,-13.7,16180.0,-16.6,일240,-6.6,손절,1,-6.2,397393917240
2023-10-27,054950,제이브이엠,A,B,실행,-13.7,24200.0,-19.3,월10,12.0,목표,3,8.5,337307986800
2023-10-26,299030,하나기술,A,C,실행,-13.8,72500.0,-13.4,주60주,-5.9,손절,3,-3.3,902706279000
2023-10-26,121600,나노신소재,A,C,실행,-13.8,114800.0,-12.6,주60주,7.2,목표,1,10.0,1629423652000
2023-10-26,247540,에코프로비엠,A,B,실행,-13.8,199600.0,-14.5,주60주,-5.6,손절,4,53.3,24743740032000
2023-10-26,137400,피엔티,A,C,실행,-13.8,50900.0,-14.2,주60주,-5.4,손절,4,0.4,1400857796800
2023-10-23,001060,JW중외제약,A,A,주의,-11.6,26700.0,-13.0,일240,-5.7,트레일,5,35.4,874581878800
2023-10-20,241560,두산밥캣,A,A,주의,-11.0,44650.0,-12.5,주60주,-5.9,손절,6,5.9,5112707466000
2023-10-20,016380,KG스틸,A,C,주의,-11.0,8000.0,-16.8,월10,-5.2,손절,2,4.6,790070286300
2023-10-19,039200,오스코텍,A,C,실행,-9.4,20800.0,-19.7,주60주,-2.3,트레일,3,-1.2,1109131573600
2023-10-19,000100,유한양행,A,A,실행,-9.4,61400.0,-17.6,월10,-5.4,손절,3,4.6,5809210200600
2023-10-16,310210,보로노이,A,B,주의,-8.7,41200.0,-15.5,주60주,-6.0,손절,2,-4.9,764179044600
2023-10-16,950130,엑세스바이오,A,B,주의,-8.7,9860.0,-13.4,월10,-6.8,손절,3,0.4,439054721430
2023-10-16,247540,에코프로비엠,B,A,주의,-8.7,242500.0,-4.5,월10,-6.2,손절,4,31.5,24743740032000
2023-10-06,000150,두산,A,C,주의,-9.7,88100.0,-22.7,주60주,-5.5,손절,5,1.2,1872150505500
2023-10-05,009540,HD한국조선해양,B,C,주의,-9.9,103000.0,-7.2,월10,-9.2,손절,16,8.1,7855815876000
2023-10-05,297090,씨에스베어링,A,C,주의,-9.9,9940.0,-12.7,주60주,7.2,목표,3,-4.7,310332600000
2023-09-25,402030,코난테크놀로지,A,B,주의,-6.4,69500.0,-13.1,일240,7.6,목표,1,-8.3,433417877200
2023-09-25,042660,한화오션,B,C,주의,-6.4,31050.0,-12.3,월10,-9.6,손절,9,-24.8,8317094851650
2023-09-25,151860,KG에코솔루션,A,C,주의,-6.4,12180.0,-16.7,주60주,-5.0,손절,4,-6.4,556920000000
2023-09-22,122870,와이지엔터테인먼트,A,A,주의,-6.0,66400.0,-16.8,월10,-7.9,손절,4,-16.7,1522199868500
2023-09-22,126340,비나텍,A,B,주의,-6.0,51800.0,-16.0,주60주,-5.9,손절,2,-9.7,319767174700
2023-09-19,217270,넵튠,A,B,관찰만,-4.0,9600.0,-15.6,월10,-6.3,손절,3,-18.8,468324764960
2023-09-19,035420,NAVER,B,C,관찰만,-4.0,219500.0,-4.4,주60주,-9.6,손절,6,-6.8,35188528732500
2023-09-18,180640,한진칼,A,A,관찰만,-3.5,42450.0,-19.1,일240,11.8,목표,18,24.6,2967583301550
2023-09-15,095660,네오위즈,A,C,관찰만,-2.5,36250.0,-14.5,주60주,-6.4,손절,1,-24.1,776688594750
2023-09-14,323990,박셀바이오,A,C,관찰만,-3.5,36000.0,-16.3,월10,-7.0,손절,3,-41.2,639366000000
2023-09-13,402030,코난테크놀로지,A,C,관찰만,-5.0,70500.0,-16.0,일240,9.5,목표,6,-5.1,433417877200
2023-09-08,361610,SK아이이테크놀로지,B,C,관찰만,-4.5,82700.0,-3.8,월10,-8.2,손절,10,-21.8,6438172557600
2023-08-31,007460,에이프로젠,A,B,관찰만,-4.2,1938.0,-14.4,일240,-6.0,손절,2,-52.6,494393269068
2023-08-24,263750,펄어비스,A,B,관찰만,-4.9,45650.0,-15.5,월10,9.1,목표,11,7.3,3597879880000
2023-08-21,074610,이엔플러스,A,C,주의,-5.9,6020.0,-13.1,주60주,7.6,목표,1,-22.6,508349551600
2023-08-21,217820,원익피앤이,A,B,주의,-5.9,8600.0,-14.9,주60주,8.8,목표,1,-20.0,356193750010
2023-08-18,217820,원익피앤이,A,A,주의,-6.1,8820.0,-38.9,월10,-0.9,트레일,4,-19.0,356193750010
2023-08-17,145720,덴티움,A,A,주의,-5.5,123400.0,-12.1,월10,-5.0,손절,6,-21.2,1590590871000
2023-08-17,010690,화신,A,C,주의,-5.5,12880.0,-15.8,월10,-6.7,트레일,15,-16.1,633805441500
2023-08-16,088390,이녹스,A,B,주의,-5.3,28750.0,-13.7,일240,7.9,목표,1,-15.3,338828968400
2023-08-16,068760,셀트리온제약,A,C,주의,-5.3,78300.0,-15.0,주60주,-7.9,손절,3,-20.1,3513333201600
2023-08-16,073640,테라사이언스,A,B,주의,-5.3,2675.0,-40.1,주60주,-5.0,손절,1,-13.3,388900581000
2023-08-09,217820,원익피앤이,A,B,관찰만,-2.3,8510.0,-12.7,주60주,7.3,목표,2,-19.2,356193750010
2023-08-08,101670,하이드로리튬,A,B,관찰만,-3.5,25450.0,-12.5,일240,-7.1,손절,3,-49.9,606350479650
2023-08-07,048410,현대바이오,A,C,관찰만,-3.2,23150.0,-17.0,월10,10.3,목표,2,21.6,989142023800
2023-08-07,225570,넥슨게임즈,A,A,관찰만,-3.2,17700.0,-19.9,월10,-7.0,손절,8,-15.5,1413974805000
2023-08-04,217820,원익피앤이,A,A,관찰만,-2.4,8820.0,-26.5,월10,18.0,목표,1,-23.7,356193750010
2023-08-04,068240,다원시스,A,C,관찰만,-2.4,14110.0,-13.3,월10,7.7,목표,7,14.9,481058655480
2023-07-27,101670,하이드로리튬,A,A,관찰만,-1.4,25650.0,-13.6,월10,-11.3,손절,2,-46.2,671117197550
2023-07-27,066970,엘앤에프,A,B,관찰만,-1.4,239000.0,-14.0,월10,8.2,목표,2,-24.4,8806265568000
2023-07-27,101360,에코앤드림,A,C,관찰만,-1.4,34300.0,-17.3,월10,-3.9,트레일,5,-10.1,508550857650
2023-07-26,091810,트리니티항공,A,B,관찰만,-1.8,2520.0,-15.7,주60주,9.3,목표,11,-9.5,653511398505
2023-07-26,402030,코난테크놀로지,A,C,관찰만,-1.8,56200.0,-21.8,일240,14.0,목표,2,42.3,386838236400
2023-07-26,101670,하이드로리튬,A,C,관찰만,-1.8,25500.0,-17.9,월10,10.9,목표,1,-44.7,671117197550
2023-07-19,003920,남양유업,A,C,관찰만,-1.2,421000.0,-14.1,주60주,-5.9,손절,5,9.5,385200000000
2023-07-18,182400,엔케이젠바이오텍코리아,A,A,관찰만,-1.3,13620.0,-16.1,일240,-4.5,트레일,7,8.0,574156285850
2023-07-13,006220,제주은행,A,B,관찰만,-1.9,11830.0,-12.9,주60주,-7.6,손절,2,-26.7,441770642500
2023-07-07,014680,한솔케미칼,A,B,관찰만,-4.3,206500.0,-12.5,일240,7.1,목표,4,-17.4,2720446800000
2023-07-06,036810,에프에스티,A,B,관찰만,-3.2,18770.0,-21.3,일240,13.5,목표,7,20.9,474298000200
2023-06-26,008730,율촌화학,A,C,관찰만,-2.2,30700.0,-15.7,주60주,9.3,목표,13,3.3,882880000000
2023-06-08,052020,에스티큐브,A,B,관찰만,-2.2,16820.0,-12.1,일240,-8.4,트레일,5,-19.5,974162446050
2023-05-22,010580,에스엠벡셀,A,B,관찰만,-4.8,2720.0,-15.7,일240,-7.8,손절,6,-5.9,308167375200
2023-05-10,033640,네패스,A,C,주의,-7.1,17800.0,-12.7,월10,7.3,목표,7,9.0,463489960200
2023-04-28,003620,KG모빌리티,A,A,주의,-7.2,13820.0,-19.2,주60주,-6.3,트레일,2,-47.3,2583732251680
2023-04-27,322000,HD현대에너지솔루션,A,B,주의,-7.4,45900.0,-14.7,주60주,-5.0,손절,1,-17.0,593600000000
2023-04-26,011930,신성이엔지,A,C,주의,-8.1,2050.0,-12.4,일240,7.1,목표,14,1.7,377319660783
2023-04-26,003380,하림지주,A,B,주의,-8.1,9420.0,-17.5,일240,-5.1,손절,1,-17.5,1795450104630
2023-04-25,003380,하림지주,A,A,주의,-8.8,9920.0,-39.2,주60주,-7.7,손절,2,-21.2,1795450104630
2023-04-25,323990,박셀바이오,A,B,주의,-8.8,42550.0,-14.5,월10,-5.4,손절,3,-14.7,592935850000
2023-04-25,004360,세방,A,C,주의,-8.8,21150.0,-50.9,주60주,-5.0,손절,1,-40.9,888199740000
2023-04-24,030960,양지사,A,C,주의,-7.5,21100.0,-21.9,주60주,-1.2,트레일,2,-6.4,341972000000
2023-04-24,323990,박셀바이오,A,B,주의,-7.5,45500.0,-17.1,일240,-6.9,손절,1,-21.1,592935850000
2023-04-21,225570,넥슨게임즈,A,B,주의,-6.7,18130.0,-18.1,주60주,11.1,목표,7,37.3,1216580239000
2023-04-20,235980,메드팩토,A,B,주의,-6.1,23900.0,-13.4,일240,-5.4,손절,3,-18.8,404960150950
2023-04-19,145020,휴젤,A,C,주의,-5.6,114900.0,-12.4,월10,-6.8,손절,29,-11.2,1584099694500
2023-04-13,092220,KEC,A,B,주의,-6.1,2420.0,-16.4,월10,-5.8,손절,7,-9.7,402441531980
2023-03-24,016790,현대사료,A,C,실행,-12.5,24500.0,-12.3,일240,-8.8,손절,1,27.1,836079503120
2023-03-24,248070,솔루엠,A,A,실행,-12.5,21350.0,-12.5,주60주,7.1,목표,7,14.1,1107622954650
2023-03-16,052020,에스티큐브,A,B,실행,-13.8,14950.0,-12.3,월10,-6.7,손절,5,31.8,778970342500
2023-03-15,012510,012510,A,A,실행,-13.8,35600.0,-22.3,일240,-5.9,트레일,4,-8.8,1045167769600
2023-03-14,012510,012510,A,B,실행,-14.9,35000.0,-27.8,월10,-6.1,손절,1,-6.4,1045167769600
2023-03-14,034120,SBS,A,C,실행,-14.9,36050.0,-12.4,월10,7.1,목표,1,-6.2,798550462500
2023-03-13,048550,SM C&C,A,B,실행,-12.6,3610.0,-15.1,월10,-6.1,트레일,3,-19.1,439875552000
2023-03-13,034120,SBS,A,B,실행,-12.6,38950.0,-12.2,일240,6.9,목표,3,-14.4,798550462500
2023-03-10,000990,DB하이텍,A,A,실행,-13.2,46550.0,-12.2,월10,6.9,목표,7,27.8,2011256036400
2023-03-10,048550,SM C&C,A,C,실행,-13.2,4010.0,-15.1,주60주,-9.2,손절,1,-26.9,439875552000
2023-03-10,001390,KG케미칼,A,C,실행,-13.2,28800.0,-15.0,주60주,8.9,목표,4,24.7,336252828000
2023-03-06,080580,오킨스전자,A,B,주의,-10.7,19570.0,-13.2,월10,-5.0,손절,2,-8.0,358005784500
2023-02-22,290670,대보마그네틱,A,B,실행,-12.4,58800.0,-13.3,월10,7.7,목표,6,23.3,521894150000
2023-02-13,145020,휴젤,A,C,주의,-11.5,133200.0,-18.5,주60주,-5.5,트레일,19,0.3,1747587700500
2023-02-06,003530,한화투자증권,A,B,실행,-12.0,3175.0,-15.1,월10,-6.3,손절,18,-12.8,717662307375
2023-01-30,052020,에스티큐브,A,B,실행,-14.4,12620.0,-19.1,일240,11.8,목표,3,17.5,626425816450
2023-01-18,115450,HLB테라퓨틱스,A,A,실행,-20.3,11650.0,-13.1,월10,7.5,목표,9,-6.6,356256364800
2023-01-04,079550,LIG디펜스앤에어로스페이스,A,B,실행,-25.3,78000.0,-12.3,주60주,7.0,목표,7,-3.2,2028400000000
2022-12-29,001430,세아베스틸지주,A,C,실행,-26.0,16300.0,-13.8,월10,-6.7,손절,2,38.0,584552539700
2022-12-29,024110,기업은행,A,C,실행,-26.0,9820.0,-12.3,월10,7.0,목표,11,5.7,7830722033580
2022-12-29,001120,LX인터내셔널,A,B,실행,-26.0,33950.0,-18.7,주60주,-5.7,손절,2,-7.7,1315902000000
2022-12-28,205470,휴마시스,A,C,실행,-24.5,15200.0,-12.6,월10,-5.6,손절,1,-5.5,547651910250
2022-12-26,009830,한화솔루션,B,C,실행,-23.3,45450.0,-4.1,월10,-10.2,손절,7,-9.5,9812586896100
2022-12-23,149950,아바텍,A,C,실행,-23.4,15900.0,-12.6,월10,7.2,목표,2,-4.5,301224750000
2022-12-01,241560,두산밥캣,A,A,실행,-18.1,36000.0,-12.9,일240,-5.2,손절,2,-3.5,3563857851300
2022-11-18,003070,코오롱글로벌,A,B,실행,-19.3,19150.0,-17.3,일240,10.4,목표,2,-14.7,337819869200
2022-11-17,016790,현대사료,A,C,실행,-19.4,15650.0,-18.1,주60주,-6.5,손절,2,-7.3,690699778650
2022-11-16,005850,에스엘,A,C,실행,-18.2,28050.0,-14.6,일240,-6.5,손절,14,-7.1,1428291990000
2022-11-09,214370,케어젠,A,B,실행,-20.0,101600.0,-13.1,월10,7.5,목표,3,27.5,1023807900000
2022-10-13,115450,HLB테라퓨틱스,A,B,실행,-29.1,12200.0,-16.4,월10,-5.4,손절,2,-12.7,446526756750
2022-10-12,115450,HLB테라퓨틱스,A,A,실행,-27.8,13000.0,-15.3,주60주,-5.4,손절,1,-16.9,446526756750
2022-10-11,018470,조일알미늄,A,B,실행,-28.1,2260.0,-13.7,주60주,8.0,목표,2,-4.4,305771082030
2022-09-27,080420,모다이노칩,A,C,실행,-29.2,3490.0,-12.6,월10,-8.7,손절,1,-2.0,308522677140
2022-09-26,117580,대성에너지,A,B,실행,-29.6,10700.0,-13.0,주60주,7.5,목표,2,2.8,396000000000
2022-09-26,101360,에코앤드림,A,B,실행,-29.6,26100.0,-14.3,월10,8.3,목표,7,5.9,309611490000
2022-09-26,161000,애경케미칼,A,B,실행,-29.6,9750.0,-12.2,월10,6.9,목표,6,-2.4,496216831800
2022-09-26,001250,GS글로벌,A,C,실행,-29.6,2765.0,-12.5,주60주,-5.0,손절,2,-1.4,302073576240
2022-09-26,000230,일동홀딩스,A,B,실행,-29.6,20650.0,-12.5,주60주,7.1,목표,1,74.8,349097100000
2022-09-23,353200,대덕전자,A,C,실행,-27.4,23400.0,-13.7,주60주,-5.0,손절,1,1.5,1465211826250
2022-09-19,010060,OCI홀딩스,A,C,실행,-25.5,105500.0,-12.4,월10,-5.5,손절,3,0.5,2802301092500
2022-09-19,220260,켐트로스,A,B,실행,-25.5,10300.0,-14.9,월10,-7.1,손절,4,-13.8,316043853300
2022-09-19,117580,대성에너지,A,B,실행,-25.5,11450.0,-12.6,일240,7.2,목표,3,0.0,396000000000
2022-09-15,067630,HLB생명과학,A,A,실행,-25.0,13350.0,-17.8,주60주,-5.7,손절,5,-9.7,1423712376750
2022-09-15,028300,HLB,B,C,실행,-25.0,42550.0,-16.1,주60주,-7.9,손절,18,-8.2,5270341613300
2022-09-15,323990,박셀바이오,A,B,실행,-25.0,46950.0,-13.7,월10,-5.8,손절,2,-12.5,1083877600000
2022-09-06,054210,이랜텍,A,A,실행,-24.9,15200.0,-12.9,주60주,-6.6,손절,4,-20.4,448918977500
2022-09-06,007390,네이처셀,A,B,실행,-24.9,18750.0,-21.4,월10,-5.0,손절,1,-5.3,1656752776200
2022-09-05,007390,네이처셀,A,B,실행,-25.0,19550.0,-24.5,주60주,-6.7,손절,2,-7.9,1656752776200
2022-09-02,297090,씨에스베어링,A,B,실행,-24.9,10950.0,-12.0,월10,-7.2,트레일,5,-31.2,336150000000
2022-09-01,001440,대한전선,A,C,실행,-24.7,1740.0,-12.6,월10,-5.0,손절,4,-3.2,2333386891875
2022-08-26,225570,넥슨게임즈,A,C,실행,-22.6,17350.0,-18.7,주60주,-6.6,손절,1,-17.0,1482582492600
2022-08-22,101730,위메이드맥스,A,C,실행,-23.2,20100.0,-14.8,주60주,-5.5,손절,5,-17.7,582667610000
2022-08-22,225570,넥슨게임즈,A,B,실행,-23.2,19300.0,-16.6,일240,10.0,목표,2,-23.1,1482582492600
2022-07-07,006260,LS,A,C,실행,-29.4,53800.0,-13.4,월10,-6.8,트레일,4,19.5,2047920000000
2022-07-05,101730,위메이드맥스,A,C,실행,-29.1,18650.0,-12.4,주60주,-5.5,손절,4,7.5,639269606400
2022-07-04,222080,SFA넥셀,A,C,실행,-30.4,13500.0,-14.8,주60주,8.7,목표,19,7.8,973784153100
2022-07-01,151860,KG에코솔루션,A,B,실행,-30.2,15450.0,-12.5,주60주,-6.5,손절,3,-2.9,599400000000
2022-07-01,222080,SFA넥셀,A,C,실행,-30.2,13750.0,-18.6,주60주,-5.0,손절,3,4.4,973784153100
2022-07-01,137400,피엔티,A,B,실행,-30.2,41750.0,-13.5,일240,-7.0,손절,8,18.1,997201532300
2022-07-01,011070,LG이노텍,B,C,실행,-30.2,341000.0,-4.3,월10,-4.3,만기,40,-4.3,8105984147500
2022-06-30,016380,KG스틸,A,B,실행,-29.4,13300.0,-16.6,월10,-5.9,손절,4,1.5,1330118330100
2022-06-30,151860,KG에코솔루션,A,C,실행,-29.4,16650.0,-19.0,일240,-9.9,손절,2,-3.0,599400000000
2022-06-30,137400,피엔티,A,B,실행,-29.4,43850.0,-14.2,월10,-5.2,손절,1,15.4,997201532300
2022-06-29,016380,KG스틸,A,B,실행,-28.1,14000.0,-19.3,일240,-6.0,손절,2,-5.7,1715152583550
2022-06-29,084990,헬릭스미스,A,C,실행,-28.1,21250.0,-18.1,월10,-5.2,손절,2,-22.1,838587503500
2022-06-23,117580,대성에너지,A,C,실행,-30.0,10700.0,-14.7,월10,8.6,목표,1,36.9,393250000000
