code,name,sector,mcap,adtv
148930,에이치와이티씨,중견기업부,25031023980,69963895
036480,대성미생물,중견기업부,25004000000,80048080
093380,풍강,중견기업부,24994661890,34801745
331520,밸로프,중견기업부,24770957930,161010444
188260,세니젠,관리종목(소속부없음),24683323253,57114093
418620,E8,기술성장기업부,24674142911,154111543
303530,이노뎁,벤처기업부,24476562165,163645734
239340,이스트에이드,중견기업부,24470528038,167309703
091970,나노캠텍,중견기업부,24412687200,685595971
078860,아이오케이이엔엠,투자주의환기종목(소속부없음),24338522500,31444930
298060,풍전약품,관리종목(소속부없음),24267543075,338952535
267790,배럴,중견기업부,24144430260,79329240
109960,앱토크롬,투자주의환기종목(소속부없음),24066029340,115678500
052300,오션인더블유,중견기업부,24041309440,166485134
043360,디지아이,벤처기업부,23850000000,105743650
024940,PN풍년,벤처기업부,23750000000,125594458
236810,엔비티,기술성장기업부,23748620974,183479125
038530,케이바이오랩스,중견기업부,23628869249,176601023
037400,우리엔터프라이즈,중견기업부,23469894670,108094404
067730,로지시스,중견기업부,23459260850,108342741
376980,원티드랩,기술성장기업부,23390513630,208843615
208350,지란지교시큐리티,벤처기업부,23373029450,135211475
054090,삼진엘앤디,중견기업부,23361841152,345170804
146060,율촌,중견기업부,23319142745,235130141
060380,동양에스텍,중견기업부,23226300000,76086258
065150,대산F&B,관리종목(소속부없음),23110448000,0
070590,인티큐브,중견기업부,23109402465,73793867
044780,에이치케이,벤처기업부,23058210602,330192077
053060,세동,중견기업부,22989959538,141851869
103230,에스앤더블류,중견기업부,22932000000,130601925
080470,성창오토텍,벤처기업부,22776000000,308310929
139670,키네마스터,중견기업부,22773640530,65031461
130740,티피씨글로벌,중견기업부,22722508185,1095624158
291230,엔피,중견기업부,22665228350,137097426
123840,뉴온,투자주의환기종목(소속부없음),22660930800,39708235
123750,알톤,중견기업부,22649765501,77202510
087260,모바일어플라이언스,벤처기업부,22624238395,342293003
115480,씨유메디칼,중견기업부,22612959015,52111292
090150,아이윈,중견기업부,22612658220,3199605275
432980,엠에프씨,기술성장기업부,22596281460,61388515
021040,대호특수강,중견기업부,22594669734,44751048
023770,플레이위드,중견기업부,22545167400,95122425
188040,바이오포트,벤처기업부,22507471480,1298889640
026910,광진실업,관리종목(소속부없음),22482971550,700175672
016920,카스,중견기업부,22387039610,77733025
301300,바이브컴퍼니,기술성장기업부,22126225584,196357522
067010,이씨에스,벤처기업부,22049212500,44078213
238200,비피도,벤처기업부,22045100000,28360835
348030,모비릭스,중견기업부,22040721000,149704318
039310,세중,중견기업부,21927217070,411468439
352940,인바이오,벤처기업부,21735460000,92734293
208640,썸에이지,중견기업부,21721479624,409494999
197140,디지캡,벤처기업부,21692927718,80826105
285800,진영,벤처기업부,21671814800,337101793
080720,한국유니온제약,관리종목(소속부없음),21562456300,0
431190,케이쓰리아이,기술성장기업부,21560952960,355845915
270520,앱튼,투자주의환기종목(소속부없음),21546169744,265539942
405000,플라즈맵,벤처기업부,21533670840,231359830
457600,벡트,벤처기업부,21520775000,77858416
377220,프롬바이오,기술성장기업부,21430670000,136659579
115610,이미지스,벤처기업부,21179234048,188784499
362990,드림인사이트,벤처기업부,21118321518,70309068
017250,인터엠,중견기업부,21045467000,59849554
060900,에이전트AI,중견기업부,21032954710,242536370
054940,엑사이엔씨,중견기업부,20998855884,652238385
148780,비큐AI,기술성장기업부,20848515675,252839709
455180,케이지에이,벤처기업부,20728099260,241433000
328380,솔트웨어,벤처기업부,20694716100,141454095
034940,조아제약,중견기업부,20694524436,131598662
353190,휴럼,중견기업부,20673670500,125064143
109670,씨싸이트,중견기업부,20661571080,47066190
054220,비츠로시스,벤처기업부,20648610240,206647300
224060,더코디,투자주의환기종목(소속부없음),20642888000,75779295
377030,비트맥스,관리종목(소속부없음),20640114800,261193323
279600,미디어젠,벤처기업부,20613036400,41661945
415380,스튜디오삼익,중견기업부,20597355000,102271601
900100,파이온엑스,외국기업(소속부없음),20523835278,0
079650,서산,중견기업부,20500000000,50757385
372800,아이티아이즈,벤처기업부,20478219990,105713660
101400,엔시트론,중견기업부,20465936484,130508091
018700,졸스,투자주의환기종목(소속부없음),20416285984,343370495
083640,인콘,벤처기업부,20347187630,211891809
225590,패션플랫폼,우량기업부,20229435200,66406518
020400,대동금속,중견기업부,20219312440,248755560
115570,스타플렉스,중견기업부,20200805240,54640630
365900,브이씨,벤처기업부,20176428000,95609430
322780,코퍼스코리아,중견기업부,20103619200,189648945
065060,지엔코,중견기업부,20067793100,764824897
032680,소프트센,중견기업부,20063357522,374863269
154030,아시아종묘,벤처기업부,20058884821,132364433
222980,한국맥널티,벤처기업부,20011110162,68004925
196700,웹스,벤처기업부,20009252592,246557602
227610,아우딘퓨쳐스,벤처기업부,19974804150,59048257
035620,바른손이앤에이,중견기업부,19894002342,251122374
368600,아이씨에이치,기술성장기업부,19766679804,163975043
084440,유비온,기술성장기업부,19668128788,40063780
085810,알티캐스트,중견기업부,19598262970,77843690
900270,헝셩그룹,외국기업(소속부없음),19352930272,836988201
214610,롤링스톤,관리종목(소속부없음),19197807380,0
032280,삼일,중견기업부,19132036200,181784807
215480,토박스코리아,중견기업부,18974000000,316468480
101680,한국정밀기계,중견기업부,18951020000,99834515
031860,디에이치엑스컴퍼니,관리종목(소속부없음),18714758139,0
050760,에스폴리텍,중견기업부,18703206310,83942926
417180,핑거스토리,중견기업부,18601537200,111008480
049120,파인디앤씨,벤처기업부,18542308587,89747574
042040,케이피엠테크,중견기업부,18507312138,0
083470,이엠앤아이,벤처기업부,18459384585,162242315
275630,에스에스알,벤처기업부,18362058960,76050155
032980,바이온,관리종목(소속부없음),18354952980,0
303030,지니틱스,벤처기업부,18314952000,204496650
098660,에스티오,중견기업부,18288927888,116212823
247660,나노씨엠에스,기술성장기업부,18287903200,105684485
312610,에이에프더블류,투자주의환기종목(소속부없음),18170428536,36713710
054410,케이피티유,중견기업부,18124195260,70384825
389680,유디엠텍,기술성장기업부,18092722275,183540220
191410,육일씨엔에쓰,중견기업부,18050054805,362187486
289010,아이스크림에듀,중견기업부,17933599216,143944962
110020,전진바이오팜,기술성장기업부,17872937426,91096023
076080,웰크론한텍,중견기업부,17849383240,255179251
226340,본느,중견기업부,17703921240,421028518
018620,우진비앤지,벤처기업부,17680245480,204834445
060230,제이케이시냅스,중견기업부,17596496925,358461110
